rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,date
4.0,Good for Beginners,this was really good for keeping my Razer Seiren X off the table and out of the way when I wasn't using it.,[],B00DY1F2CS,B00DY1F2CS,AEGWYQOGBQNAFZI33YDSCFKVUFRA,1618361580974,0,True,2021-04-14 00:53:00.974
5.0,Pretty basic shelf,This is a pretty basic shelf.  Fit in my networking rack just fine.,[],B01C9KYUG8,B01C9KYUG8,AFDE5DS56U4HRSYPKBLZTWW3ID6Q,1600113199152,0,True,2020-09-14 19:53:19.152
5.0,Muy buen producto,Se escucha con muy buena calidad y es facil de usar!!!,[],B0BYNCSNJN,B0C6LS6S9Q,AFIBHAGUSYUMCRRSCLAGV4M7S5HQ,1686977520896,0,True,2023-06-17 04:52:00.896
5.0,Sounds like I bought a new guitar!,"Bought this pickup on a recommendation from a friend because my pickup was on the fritz... WOW what a difference! I love the controllability, the side mounted preamp fit nicely into the existing slot on my Yamaha, and makes it sound like I bought a new guitar!",[],B006X71KXA,B006X71KXA,AGUQGXWRIJWPUEZSTVMZRTUANHRQ,1433175736000,2,True,2015-06-01 16:22:16.000
5.0,Nice gift idea,Very nice product,[],B07H2SWGH2,B07H2V6N96,AHOJGTKRWF3ZOEC3U7PV5NGPA77Q,1582247865606,0,True,2020-02-21 01:17:45.606
5.0,Leather makes for a super pick!,"While playing my uke  last night, my daughter suddenly said, ""That sounds pretty.""  It was my new leather pick which provides a warm, delicate strum.",[],B07VGCH85B,B07VGCH85B,AFFQMXY3PJZEHLMVVMWNBP2ESZ6Q,1660165338597,0,True,2022-08-10 21:02:18.597
5.0,Amazing. Only one complaint,"This thing is weighted, sounds good, works with MIDI to produce music on Logic Pro, how could I complain? Oh but I do have one. The keys feel cheap and plastic. Wish it felt more like real piano keys, but hey, they’re full size, I can’t complain especially since it folds in half and becomes easy to take places. Speaking of, it uses USB c to charge with a TEN HOUR BATTERY LIFE. And that’s not a hyperbolization. I’ve left this thing off the charger for months and came back to hours of play still.",[],B09T9FC2JX,B09M8KPRNC,AFMGGVV63P6ZOSRKIK2OILRZLZZQ,1668092365376,17,True,2022-11-10 14:59:25.376
5.0,Same utility.,the same utility and performance as those of a higher price.,[],B08PPGLRJY,B09YV37VTB,AEGRYBPSWQC77HAGQOHYGPMZC6VA,1619469872427,0,True,2021-04-26 20:44:32.427
5.0,Great product,"My wife is a school teacher, and because state officials were forcing teachers to wear masks, she was having to raise her voice, and it was stressing her voice and giving her a headache. So, she wanted this and it worked really well for her and the 2nd and 3rd graders she was instructing.",[],B07KJ3TD6W,B07KJ3TD6W,AFMO6SOM53LEORYLBCZHH5ZZZNUQ,1651632610651,0,True,2022-05-04 02:50:10.651
5.0,Received items earlier than anticipated,It's good,[],B088FH47ZS,B088FH47ZS,AHRFMSY4NWZBNULCOQH23VMEBKDA,1615270828858,0,True,2021-03-09 06:20:28.858
5.0,Good value,Used these in a Strat I was building.  Fit perfectly and worked great. Good value for the price.,[],B07DPJSCZH,B07DPJSCZH,AEVSHYSHHVPGM6Q344VTVG2SGVMQ,1667586799517,0,True,2022-11-04 18:33:19.517
5.0,I got this for transposing and it works great. I have also scanned music on my scanner ...,I got this for transposing and it works great. I have also scanned music on my scanner and imported the file into PrintMusic. For the most part it worked pretty well. Not 100% accurate but close enough. Also a great price.,[],B00KAFOXXU,B00KAFOXXU,AEMEVOP33ITBDY2XN7WYDUWZMVZA,1479176867000,3,True,2016-11-15 02:27:47.000
5.0,Five Stars,great product for a good price,[],B0002Q22QC,B07NDGPV89,AGUSSKEJUHAVNZOJFFBO4HERXN4Q,1510414401448,0,True,2017-11-11 15:33:21.448
3.0,Not quite what we hoped,"Fast delivery and good price, but not quite the instrument we hoped. Bought this for my boyfriend, who is musical and has played one of these in the past. He has been unable to make the mouth/jaw harp play and ""twang"" as it ought to. I have also tried, and have been unable. Not sure if this is the material the harp is made from, or if it has yet to be ""broken in"", needless to say it has yet to really offer the musical notes we hoped.",[],B003B12P8K,B0813Q6D6V,AEIBDD7EOQWAJDEVDIYCJLBEQAAQ,1307362517000,8,True,2011-06-06 12:15:17.000
5.0,Five Stars,Great,[],B006LVSAZ4,B006LVSAZ4,AHHFXP2244MX5P4JQ4MKDLCOSPNA,1424658100000,0,True,2015-02-23 02:21:40.000
5.0,which was great but i felt like it was lacking in power ...,"Before I bought this amp I had a Fender Front man 10G, which was great but i felt like it was lacking in power so i decided to jump up a notch. So i started looking for 20 watt amps, and after a couple hours of researching decided to go with this one. Now I'm new to guitar amps and stuff, but this one sounds amazing the presets and effects  are top notch and the amp has a really good tone to it. If your in the market for a 20 watt amp you should really check this one out. 5/5",[],B00BTGMI5O,B015WUVA5G,AE3NIMW7X7QMIIBTOJ2COWG3FITQ,1463239556000,1,True,2016-05-14 15:25:56.000
5.0,Absolutely Perfect,"This ocarina is wonderful. I've never had one before, but it is very easy to use as a beginner. I am impressed with the quality, and the tone sounds amazing. The case is well made, and the ocarina itself is sturdy and solid. I love it.<br /><br />The only issue I had was that the neck strap was too small to fit over my head.",[],B071XHJXZF,B07DFCHY8P,AEIO7F6LFRVYVNGPXHTCNLIFB34Q,1541223602959,1,True,2018-11-03 05:40:02.959
5.0,Sounds good,Works great,[],B00GWNMFCU,B07NC8FMNL,AGPRAQV5HXCJBAYQMMPXORJUXAJA,1573276951473,1,True,2019-11-09 05:22:31.473
5.0,Great lights for the price,for the price of these lights i will most certainly be buying more. Very light weight. Pretty bright at full power but what I like that they dim down low as well. Im a Videographer and will use these lights as practicals in music videos and colorful scenes. My favorite part is now remote works with one light or all lights at once your choice! battery powered that hold a good charge so far.,[],B088WD5QVW,B088WD5QVW,AGGBR267F256VDZ3AGHVXUA57IWQ,1596132044919,1,True,2020-07-30 18:00:44.919
4.0,Four Stars,"works well, though once in a while turns on inside my bag. a bit embarrassing...",[],B0046D9OOU,B0046D9OOU,AGKZJNRK4GS3WK4YY27XNAFY2ZNA,1408310176000,0,False,2014-08-17 21:16:16.000
4.0,"Good mouthpiece, kind of shallow.","Cup is a little shallow for me, but definitely does what it is supposed to!",[],B0002E2AIY,B09HHYKCF7,AGHM22HPFPMVFH4CBVRPWVNBJ2DQ,1525963448883,0,True,2018-05-10 14:44:08.883
5.0,My daughter loves it,Just got this as a toy for my daughter and she loves it and so does my 1yr old son,[],B07WNQKC4M,B0967W6FD1,AEOFP2ZADS5NARJOS5FE7DTSGLKA,1660426072706,0,True,2022-08-13 21:27:52.706
5.0,Best bang for the buck for karaoke setup,"I've read the reviews and wanna clarify that you use HDMI for video and sound from source to pass through be it TV, Apple TV, computer, phone via adaptor. Microphone sound though should only go out via analog to avoid delay. This is not a problem at all. It just takes one extra cable, which is included. Excellent device. YouTube has tons of karaoke songs. Make a list to tap into your favorite songs fast should the karaoke fun night come.",[],B07MFV1KRB,B07MFV1KRB,AGP2TGY4QUNUHXAE2HPZXYZPXHRA,1620522654076,1,False,2021-05-09 01:10:54.076
4.0,Very good,Excellent product fast shipping I recommend,[],B07RCX1JND,B07RCX1JND,AEJX7ZCIYG5GUB654PP4N3I76P6Q,1654899948803,0,True,2022-06-10 22:25:48.803
5.0,Awesome 3-in-1,"The Timmy side sounds great. The Klon side sounds great. Both sound great stacked. The EQ works well. But the best part is when you power it up, all of the lights rotate through the entire spectrum and it looks sick.<br /><br />I wish there was a way to set the light colors (since it’s clearly capable of so many), but in lieu of that it is still a great pedal.",[],B09PHTWTWL,B09PHTWTWL,AHBDY5ZPVLK527GGQWPTHNQPFW3Q,1662827994477,0,True,2022-09-10 16:39:54.477
1.0,My first real negative Amazon product experience,PLEASE spend your money on a better stand. This stand is so lanky and unstable. My Gibson SG fell right out of the stand. It’s worth it to buy something more expensive. Trust me.,[],B07PPDY2NS,B07PPDY2NS,AEPYILXFALZIQLTEBCVR3KXQBA3A,1615968872078,0,True,2021-03-17 08:14:32.078
1.0,Noise,Didn’t work as intended by description. It didn’t really help the noise even after a full room being covered by it.,[],B07C97K3P7,B07TRVP823,AHJXUK2FE57KZXM2FTYXWFQQMQOA,1648935352733,0,True,2022-04-02 21:35:52.733
5.0,Awesom,"Very high quality . I could not be happier , they add volume , brightness and sustain to my guitar,",[],B00WM21DY6,B00WM21DY6,AEIZB6EHA6VMJFFK5OY2MIB6Y6IQ,1494365424000,0,True,2017-05-09 21:30:24.000
5.0,Don't be afraid to buy this phono cartridge,"I finally decided to break out my 50 year old vinyl and turntable and discovered my old cartridge needle was broken.  A replacement was close to $100, just for the needle!  So I thought I would give this cartridge a try and I am glad I did.  It is performing beautifully.....tracking nicely.....and was easy to install.  All my old albums play just a well as before....even the slightly warped ones.  This cartridge seems to be more forgiving than my old DR500LC AT cartridge....does not skip or jump.  Buy it.....you will not be disappointed!",[],B07JL2RTBX,B0BG4P4XJW,AGZXPSX6QN4NH7VAVHMMR5RBUMBA,1642948867879,0,True,2022-01-23 14:41:07.879
5.0,Fits Indio HSS Strat with some minor Dremel work,"First and foremost, depending on the type of Strat you own, this pickguard may need some modification work in order to fit, especially if you're converting from a different pickup combination (whether SSS, HSS, etc.). There's just no getting around it. If you're not competent with tools or minor DIY work, you may want to have a skilled luthier or an experienced wood worker do the work for you. Some fenders will also need the body cavity routed out in order to accommodate 2 humbucker pickups, especially if you're converting a single-coil 3-pickup Strat (SSS) to dual humbucker (HH). If your Strat needs body cavity modification and routing, that will definitely involve more labor and skill.<br /><br />I purchased the black pearl colored 4-ply pickguard for an Indio HSS Strat...wanted to convert it from HSS to HH. Indio guitars are more or less Fender Squier clones (they're not an exact match but very close), and IMO are better quality than some Fender Squier models. Additionally, Indio guitars have plenty of room in the cavity underneath the pickguard for easily installing HH pickups near the bridge and neck (see photo) without the need to do any additional routing work. The pickguard is well-made, sturdy, and easily modified if you have a Dremel or small routing tool.<br /><br />For my particular (formerly HSS config) Indio Strat, I had to use a Dremel w/sanding bit to thin out area of the pickguard that butts up against the trem block (bridge), as well as removing some material from the rear of the pickguard that snugs up underneath the neck. As you can see in the photo, it's far from a perfect job, but looks cosmetically acceptable now that there is clearance around the trem block. You should be able to see the material I've removed if you compare my photo to the stock pickguard w/no modifications. Only a couple of the screw holes on the pickguard lined up - just lock those 2 holes down and use a small drill bit to drill pilot holes using the pickguard as your guide. It's very easy and took under 20 minutes to fully modify.<br /><br />Overall the pickguard looks great, and I like the black pearl look compared to the plain colors. Goes well with the royal blue color of the guitar. The back side of the pickguard has plenty of shielding on it to minimize interference. Great price and I highly recommend for anyone looking to convert their Strat to dual humbucker or replace an existing HH pickguard.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71w24+SxSEL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71w24+SxSEL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71w24+SxSEL.jpg', 'attachment_type': 'IMAGE'}]",B07G9Y63K3,B07KP4QKQ4,AFRFK5DJ6RHQNGHHEMJ3M3KWE2XQ,1584136840187,0,True,2020-03-13 22:00:40.187
4.0,Excellent mike...,Works great and I get very good sound from this mike. I wish it were a little smaller but at least it is very light and easy to use.,[],B000GE403I,B000GE403I,AFKGZ4SSHTK2BC25GLVQMF4QHJUQ,1392147916000,0,False,2014-02-11 19:45:16.000
5.0,ADD ON FOR GUITAR,"VERY EASY TO USE, SIMPLE AND BIG ENOUGH FOR ME TO HANDLE WITH EASE, IF YOU PLAY THE GUITAR, YOU REALLY NEED A CAPO, AND THIS ONE IS GREAT",[],B0026RB0G8,B07BSZNKTM,AH3P3OJVO7ULXY6LLBTXCXWCE7HQ,1382452858000,0,True,2013-10-22 14:40:58.000
5.0,Five Stars,Very nice piano,[],B01CFOABFW,B07SMSTFW1,AHEYCBEAA7WUTJ2KII6JNJOUUDGQ,1489431067000,0,True,2017-03-13 18:51:07.000
5.0,Great for upgrading guitar hardware,This gave the guitar a nicer look than with the plastic jack plate cover. Totally worth 10 bucks.,[],B0002D0MGM,B06VX78R9Z,AHSKQSBTZWTDRVVDDIXCKIBLN4WA,1544850922480,0,True,2018-12-15 05:15:22.480
5.0,great banjo capo,I have never used Shubb products before so I didn't know what to expect.Now  I think I have found the best banjo capo made.this is bult to last and works perfectly.,[],B001FB5Z9Y,B0BK6TR1M4,AHJ4IWW7HNNUAIF6JBEDO7N47NSQ,1356572859000,2,True,2012-12-27 01:47:39.000
1.0,Defective receiver,"I had read all the reviews, positive and negative, about this monitor. I was skeptical due to the 1 star reviews, but saw so many 5 star, I decided to try it.  Well, the 1 stars were correct.  The receiver wouldn't power up, brand new, out of the box.  I'm having the item replaced, so I'm going to give this a second try.",[],B00Y4S5Z5O,B06XVX7BHJ,AF67RLAIZWCNQECKLS5X3B5IOZ6Q,1555772957155,1,True,2019-04-20 15:09:17.155
2.0,It's good for a plug and play type of deal but ...,It's good for a plug and play type of deal but if you're trying to get good quality recordings it's better to get a more pricey microphone. You get what you paid for.,[],B00K68MT9Q,B00K68MT9Q,AHW2HXHZQ37CTNC3JP3IRDB4UMXA,1487882912000,0,True,2017-02-23 20:48:32.000
5.0,Great little microphone,I ordered these to record our wedding vows.  They were easy to use and small enough to hid were they didn’t show up in the photos.  The audio quality was great and I am extremely happy with the product. I will be continuing to use it recording lectures in the future as welll.  Definitely worth the money,[],B0BMDZ6HG5,B0BMDZ6HG5,AH7XS4HTD4EFGZJ7RLQFD3FF5SLA,1689855585406,0,False,2023-07-20 12:19:45.406
1.0,One Star,no on/off switch,[],B000095SAO,B000095SAO,AGASWLAC6TQBPMO7WOKX4FUGWNIQ,1437243282000,1,True,2015-07-18 18:14:42.000
3.0,5pc gammon drumset,The drumheads r flimsy and the cymbals r tin not a good product base on the price that was pay  my son is mixing them in with current set and has to buy a new set of heads,[],B002RGPQJ0,B01FRN3N1C,AH4SIVXB7MUVJLW7JZPEVENY7S2Q,1380895193000,0,True,2013-10-04 13:59:53.000
5.0,Fantastic guitar for the price!!!,"I got the candy apple red one and it has blown me away.  First all guitars need a good set up now when I got it I turned it up and it played great however the neck is thick and chunky. That’s what I like about this guitar so I put some 11 to 48 strings on it adjusted the neck and did a complete set up.  This thing Rocks and no matter what you want to play from Blues to rock to country or jazz this will cover them all. The body is light so I put weights in the back cavity now it’s balanced, Love this guitar.  Get one before there gone or go up in price.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/718BO7wWCHL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/718BO7wWCHL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/718BO7wWCHL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71FErhzUV0L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71FErhzUV0L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71FErhzUV0L.jpg', 'attachment_type': 'IMAGE'}]",B00FN9CKOM,B00FX0E8Q4,AHSCGJUMP6VA2Q66PXQ47JW6KX2A,1547940431567,0,False,2019-01-19 23:27:11.567
5.0,My Favorite Plectrum,Great guitar picks. Nice tone. The matte finish makes holding on to this pick with sweaty fingers much more reliable than using a slick shiny pick. I like .80mm and 1.0mm versions as they are stiff but responsive. Fine articulation is effortless. Definitely get these if you are shopping for picks. None better.,[],B0002D0PBO,B08B9H12NJ,AFMQEAZ2XXFH5KAZPFQTFNY72ABA,1416685390000,0,True,2014-11-22 19:43:10.000
5.0,Five Stars,Perfect,[],B000WS1QC6,B0BSCDNQT1,AGKM67RKNAZ6TVD5EPNXZJLHYTMA,1408287983000,0,True,2014-08-17 15:06:23.000
4.0,Very nice quality,"Christmas gift, but I'm sure she is going to love it.",[],B07W5VMD1N,B08Y62L9VV,AFMRMTZ7RNL7GHXTEBCUHXN4RPKA,1608813242903,0,True,2020-12-24 12:34:02.903
5.0,Remo rules,From acousticons to thunder tubes!,[],B00QQO4QFE,B00QQO4QFE,AHG3LHPJBPXBDY7YP3BY7JL3F3QA,1629465761772,0,True,2021-08-20 13:22:41.772
1.0,One Star,Did not work for me. I have small hands and it was uncomfortable.,[],B0002F5IJQ,B0002F5IJQ,AEPA5JWZ2WQWP5BJETU64T7PZKFA,1512750497410,0,True,2017-12-08 16:28:17.410
5.0,Fit Chinese  les Paul,"Chibson les Paul, it fits","[{'small_image_url': 'https://m.media-amazon.com/images/I/71W9K5AbKaL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71W9K5AbKaL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71W9K5AbKaL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B085NGPKDQ,B085NGPKDQ,AETBDDLJO4XT6CBTDVTEFQ6K2HMA,1671913905494,0,True,2022-12-24 20:31:45.494
2.0,Meh,Died after 8 months. Get a better one,[],B07T9W146S,B07T9W146S,AH5UPI3TEUTN3HBCKYUD2PHH5FQA,1601139187827,0,True,2020-09-26 16:53:07.827
1.0,Complete junk!,The absolute worst stand i've ever had. Very low quality. Paint chipped...fell apart while putting together,[],B00L5QAPYO,B01AAX6KGY,AHSZEV52ROALOVW32O7K7K2GSQRA,1575044404492,0,True,2019-11-29 16:20:04.492
5.0,"GREAT PA, KARAOKE, SYSTEM","I'm not a long reviewer for any product I buy on Amazon, but I buy a lot on Amazon and I know how important these reviews are to sellers' reputations and their level of success. Having said that, this system was GREAT!  I read some negative reviews, and some of the problems that they encountered never materialized with my purchase.  I used it for a Birthday party, with an IPOD, wireless Mic worked great, very solid all around, and I am very impressed.  Echo feature is very cool and I think also works with echoing music, but don't quote me on that I would need to X2 Check. I FULLY ENDORSE..",[],B00118Q8CE,B00118Q8CE,AHQIKQP3VBSXPI4PCK3RAKRQ53BA,1385582244000,1,True,2013-11-27 19:57:24.000
5.0,Five Stars,Fits the XR12 perfectly with the included foam fillers. Exactly what you'd expect from a Gator bag.,[],B019ICBOBE,B01M8N618U,AEA46L2F3BQHK62UZ2L5SISOQF7A,1468084100000,0,True,2016-07-09 17:08:20.000
5.0,Will definitely enhance your sound!,This unit is very user friendly and will definitely enhance your sound. I used another unit for monitors. I decided to return this unit for the PA version to have the ability to upload updates.,[],B0015J6ZAY,B0015J6ZAY,AEX3Y3Q2SCQEEIMAARUV422CHYMQ,1383700453000,1,True,2013-11-06 01:14:13.000
4.0,Beginner hammers for new Dulcimer players,"These hammers are nicely functional. They don't look like much, but get the job done.",[],B004C3WAI6,B004C3WAI6,AHUTCDUHEQJULJTJALT2ON5KIZAA,1591370051011,0,True,2020-06-05 15:14:11.011
4.0,Service are really good,"I was disappointed because the crack right in the middle of Membrane hold. Overall it is good and fast delivery.<br />The second one, replacement, really good. And their service are perfect.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91EVzx2dHIL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91EVzx2dHIL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91EVzx2dHIL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1JB3fKv4LL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1JB3fKv4LL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1JB3fKv4LL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08B3Y7YZD,B092VQJVPT,AH33S6WG75GEFVTOWKGB3PGQ2EOA,1613592201462,0,True,2021-02-17 20:03:21.462
5.0,Good quality for price and beginner,Got for my Granddaughter going to play it for school.,[],B07H1RZNNX,B0BM8R99K5,AHZ7YXMGI7EO6RFS4G6VBVGUULKA,1602787704520,0,True,2020-10-15 18:48:24.520
1.0,I arrive broken,I got broken and could not get my money back,[],B00BQOHC3C,B0919DS8PP,AHJC4PVFRJ5E33DBMRATCAJEZXRA,1502633383348,0,True,2017-08-13 14:09:43.348
4.0,Good headset,"The volume seems louder than other wireless headsets, which is good.  It also has a sturdier stem for the mic itself and not so apt to break.",[],B092JFYT77,B092JFYT77,AFFPVBG4SZQEQNSPFWHG27DDK5LA,1638206483893,0,True,2021-11-29 17:21:23.893
5.0,Right cable,"This does the trick for me. Have used it for a month now without any added noise or problems. Be sure you actually need a right Angle cable, though. In many applications that's not necessary.",[],B0018R6AGM,B01DE4DTAG,AGZE3IYHOEGKUTJZSQCSFSQ4IFFQ,1571774733308,0,True,2019-10-22 20:05:33.308
1.0,WHAT THE HECK,IT DOESNT EVEN MAKE THE KAZOO,[],B004PT1J1Q,B004PT1J1Q,AECTWRKVDTGNVTVLJ6AIM5DMXLCA,1576539591106,0,True,2019-12-16 23:39:51.106
4.0,Great sound,Great sound A string broke while tuning that is why can't give them 5 stars. Company basically said so which is fair strings break.,[],B0002Y6BJI,B00N4ZJS56,AEXPBCA7KEOZGRQELOUDV6GTWI3A,1343754642000,1,True,2012-07-31 17:10:42.000
1.0,"Keep looking, not worth it","not worth the money. bought based on other reviews, and thought this would be a good start for my 8 year old. However the thing didnt play and the bow was already in need of repair. I did return it",[],B00202CJBO,B01M72N0A6,AGA5NW7RDFMHP6PJ7BSMW4LSL32Q,1382892896000,1,True,2013-10-27 16:54:56.000
5.0,Awesome case.,My daughter loves this case. Great protection. Fits the flute perfectly and she loves the look.,[],B008BW9KGY,B00OYJKAHQ,AECQCVWNA2O232IRC2HTRM7C4JLA,1475589031000,1,True,2016-10-04 13:50:31.000
5.0,Fuller/warmer sound in the mids,Gives my dreadnaught acoustic a fuller/richer sound in the mid strings. 3rd wound made a big difference!,[],B0006IQN34,B007MY5BII,AETHHANA47NQ5ZC4D5LJQZG5Z46Q,1618595238823,0,True,2021-04-16 17:47:18.823
5.0,Simple and Effective,"These units are great for the money.  You just have to be diligent about making sure the pad has moisture in it, especially in dry seasons.",[],B013WW8AUE,B078KTV8L4,AEYX27SRK2OYR76N5VSKWZEVUX7Q,1673024548455,0,True,2023-01-06 17:02:28.455
5.0,Little Beast,"For the price, you can’t beat it. It has many sound options and a nice kick to it. I am a noob, but I love thing thing and my wife hates the power this little monster generates.",[],B00EM5UOE6,B00EM5UOE6,AHXZHVHKRFYD5OFDPP73KNJFSCJA,1593107472852,0,True,2020-06-25 17:51:12.852
5.0,Five Stars,"I use it with the H1 zoom recorder, Picks up clear sound. I use it for wedding videos",[],B0058MJX4O,B0058MJX4O,AHDPUERFOYSYGJZEFMEOK7VPEQOQ,1504637988691,0,False,2017-09-05 18:59:48.691
4.0,Decent Guitar Wireless System,"The sound quality is very good. There are no noticeable changes in the tone and timbre of the sound when compared to a wired setup. The battery life is also very good. It is very consistent so far and has not let me down yet. It can stay ON for the whole night's gig. I gave it a four for the wireless signal because the signal sometimes drop a split second when you are at least 30 feet or more away from the receiver. Whats very good about it is I have not yet gotten any interference even when everybody else have their wireless systems on. I gave it a three overall because the transmitter is too bulky for me and it sometimes gets in the way especially when using a Les Paul type guitar. Also, the green LED on the transmitter is annoying and you'd look like an amateur on stage when its turned on. I covered it with black electrical tape. Go for it if you don't mind the light and the bulk.<br /><br />10 months update: I added another star due to performance. It's been ten months since and it's still going strong. I also like the fact that it does not produce any noise even at high gain settings on my pedals.",[],B07KRTYX5G,B0CBK1WSMR,AHPYXQ3ZV4BQEOC4YXBC7GPQOO7A,1555694963461,103,True,2019-04-19 17:29:23.461
5.0,Exactly what I ordered,Sounds great.,[],B07K24Y478,B09XC2YQ3F,AFNTHJCNOX4PEINBFOK7DEHGSYAA,1670891036041,0,True,2022-12-13 00:23:56.041
5.0,Just what I needed,"I’m perfectly happy with my new monitor stands. I bought these somewhat reluctantly because of their low price. And, I bought them because of their low price. They’re not fancy, but I don’t need fancy. They are perfect for my needs. Highly recommend!",[],B076X9C7H1,B076X9C7H1,AEP6TMBPVF2YW7TZNCUHTQ42USUQ,1612537957766,1,True,2021-02-05 15:12:37.766
5.0,Perfect!,"The only WORKING line/mic to USB adapter on Amazon. All others are garbage, so dont bother. This is the one you need.",[],B000KW2YEI,B07KGF3MHC,AFLOHKBLPUYMFNJAHNNNHPCWEKSQ,1473856959000,3,True,2016-09-14 12:42:39.000
4.0,Solid but disappoints,"This switch is solid and used by many higher end companies but the “Throw” of the switch is not quite long enough, making center position a little harder to find when quickly flipping it.  If you just flip from full down to full up all the time then you may like the feel, but I prefer a long trench from top to bottom.",[],B019RYH6CE,B077HMKPG3,AGNQMZSUPRA3BEM44ITFIFXKGPXQ,1567126606075,1,True,2019-08-30 00:56:46.075
5.0,Mic,I love it. Great speaker,[],B0816K2XSR,B0BTYX2DVY,AF4QXL4GFOUZMMDI3RAUOPLXZTNA,1603846698294,0,True,2020-10-28 00:58:18.294
5.0,Five Stars,Good,[],B01FGDY3YE,B01FGDY3YE,AFS2OR5RHB7FT5JMTA4RMH6DT2IQ,1475077942000,0,True,2016-09-28 15:52:22.000
4.0,"Design is a little tricky to use, but works well with lutes","I was having trouble with my Renaissance lute going out of tune in the winter in Colorado (extremely dry air) and ordered this humidifier based on the recommendation of another lute player. I've been very happy with it, and it has done the trick in that the lute is much easier to keep in tune. My only issue is that this humidifer takes some work to deal with; my daughter has a tube-style humidifer for her classical guitar and it's very, very easy to refill: just pour distilled water in the tube and screw the top back on, then replace the crystals once a year. Due to this humidifier's design and the fact that you have to soak it to refill it (the sponge does not come out), you have to scrupulously dry it with a tissue or paper towel and make sure that you get every last drop of water off the outside, to avoid damaging your instrument...unless I'm missing something in the usage technique! But it's one of the only case humidifiers I've found that will work with a lute, so I'm happy with it.",[],B0002GZSNQ,B0002GZSNQ,AHFUMW5EYMFF24IGWGNDS5XKCSTA,1457035816000,2,True,2016-03-03 20:10:16.000
5.0,Versatile,"I like that this had multiple mount points and adjustable ""wings"".  I used these with some Rode M5s to do the ORTF stereo mic technique for my room microphones and reduce phasing issues.  This simply wouldn't be possible with a normal stereo mic bar which are really only good for X/Y setups if you're lucky.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71WWVkp07uL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71WWVkp07uL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71WWVkp07uL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71eC1Ga+eBL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71eC1Ga+eBL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71eC1Ga+eBL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0002ZO5Z4,B0002ZO5Z4,AHPEBA3WYQPMAGLTZHGJG56BZJHQ,1612483567576,0,True,2021-02-05 00:06:07.576
5.0,Badass sub in a good way well worth the money....,Okay I'm a DJ and I was looking for a good sub at a reasonable price.. boy did I make the right choice.  This speaker hit so hard and so low that I get goosebumps.. sometimes I turn down the mids and highs just to hear the bass I'm a low-key bass head..lol I bought this speaker to replace my Peavey 18 inch sub.. now I'm looking for another box so I can buy another speaker and have twice the bass.....,[],B07J65P5KD,B07KTN6CT9,AE57POOC3YZXUSO6YNHLFKRCWOLA,1596543491940,2,True,2020-08-04 12:18:11.940
5.0,Definitely worth it,"Fantastic keyboard stand. Easy assembly. Very sturdy with straps to secure your board, and the bonus of a hook for headphones 👍👍👍<br />Great bang for your buck, no doubt.",[],B079YWMH91,B0C53Z9TDF,AHYUEL6WCBRFJZZISUWZTZ5SRE4Q,1578601643362,0,True,2020-01-09 20:27:23.362
